"TextID","TheText","Chose","TextSearch","TextSearchKey","TextSimilarityKey"
"4971","ܡܰܙܡܽܘܪܳܐ ܩܝܘ (116) : (ܫܰܒܰܚܘ̄ ܠܡܳܪܝܳܐ ܟܽܠܟܽܘܢ ܥܰܡ̈ܡܶܐ ....)","false","ܡܙܡܘܪܐ ܩܝܘ (116) (ܫܒܚܘ ܠܡܪܝܐ ܟܠܟܘܢ ܥܡܡܐ )","B1541331E029CAB5E20AB31B8C217E1F","ܡܙܡܘܪܐ ܩܝܘ (116) (ܫܒܚܘ ܠܡܪܝܐ ܟܠܟܘܢ ܥܡܡܐ )"
"5124","ܡܰܙܡܽܘܪܳܐ ܩܡܛ (149) : (ܫܰܒܰܚܘ̄ ܠܡܳܪܝܳܐ ܬܶܫܒܽܘܚܬܳܐ ܚܕܰܬܳܐ...)","false","ܡܙܡܘܪܐ ܩܡܛ (149) (ܫܒܚܘ ܠܡܪܝܐ ܬܫܒܘܚܬܐ ܚܕܬܐ)","9BD1258176D38E459994D066C1849C78","ܡܙܡܘܪܐ ܩܡܛ (149) (ܫܒܚܘ ܠܡܪܝܐ ܬܫܒܘܚܬܐ ܚܕܬܐ)"
"5373","ܡܰܙܡܽܘܪܳܐ ܡܘ (46) : (ܐܰܠܳܗܰܢ ܒܶܝܬ ܓܰܘܣܰܢ ܥܰܫܺܝܢܳܐ...)","false","ܡܙܡܘܪܐ ܡܘ (46) (ܐܠܗܢ ܒܝܬ ܓܘܣܢ ܥܫܝܢܐ)","DB230B7398FE06193B95D59669E8778B","ܡܙܡܘܪܐ ܡܘ (46) (ܐܠܗܢ ܒܝܬ ܓܘܣܢ ܥܫܝܢܐ)"
"5374","ܡܰܙܡܽܘܪܳܐ ܦܐ (81) : (ܫܰܒܰܚܘ̄ ܠܰܐܠܳܗܳܐ ܡܥܰܫܢܳܢܰܢ...)","false","ܡܙܡܘܪܐ ܦܐ (81) (ܫܒܚܘ ܠܐܠܗܐ ܡܥܫܢܢܢ)","812B1689C1A0CA2EC053E313386F6404","ܡܙܡܘܪܐ ܦܐ (81) (ܫܒܚܘ ܠܐܠܗܐ ܡܥܫܢܢܢ)"
"6313","ܡܳܪܰܢ ܐܶܬܪܰܚܰܡ ܥܠܰܝܢ . ܒܗܳܢܳܐ ܥܺܐܕܳܐ ܩܰܕܺܝܫܳܐ .","true","ܡܪܢ ܐܬܪܚܡ ܥܠܝܢ ܒܗܢܐ ܥܐܕܐ ܩܕܝܫܐ","2A9624630A3BCCDEB33A8DB83D3F614A","ܡܪܢ ܐܬܪܚܡ ܥܠܝܢ ܒܗܢܐ ܥܐܕܐ ܩܕܝܫܐ"
"6314","ܘܰܒܗܰܘ̇ ܥܺܐܕܳܐ ܕܠܳܐ ܥܳܒܰܪ . ܐܰܩܺܝܡ ܠܰܢ ܡܶܢ ܝܰܡܺܝܢܳܟ ܀","true","ܘܒܗܘ ܥܐܕܐ ܕܠܐ ܥܒܪ ܐܩܝܡ ܠܢ ܡܢ ܝܡܝܢܟ","10FC34BFBAB64C07805DE27C3A393FF7","ܘܒܗܘ ܥܐܕܐ ܕܠܐ ܥܒܪ ܐܩܝܡ ܠܢ ܡܢ ܝܡܝܢܟ"
"6593","ܫܽܘܒܚܳܐ ܘܬܰܘܕܺܝܬܳܐ . ܘܣܶܓܕܬܳܐ ܘܪܰܒܽܘܬ ܝܳܐܝܽܘܬܳܐ ܢܶܫܬܘܶܐ ܕܢܰܣܶܩ . ܠܰܐܒܳܐ ܘܠܰܒܪܳܐ ܘܰܠܪܽܘܚܳܐ ܕܩܽܘܕܫܳܐ . ܚܰܕ ܐܰܠܳܗܳܐ ܫܰܪܺܝܪܳܐ ܕܠܶܗ ܬܶܫܒܽܘܚܬܳܐ ܀","true",,"69F705778617ED9C8198955936DBE216","ܫܘܒܚܐ ܘܬܘܕܝܬܐ ܘܣܓܕܬܐ ܘܪܒܘܬ ܝܐܝܘܬܐ ܢܫܬܘܐ ܕܢܣܩ ܠܐܒܐ ܘܠܒܪܐ ܘܠܪܘܚܐ ܕܩܘܕܫܐ ܚܕ ܐܠܗܐ ܫܪܝܪܐ ܕܠܗ ܬܫܒܘܚܬܐ"
"6650","ܒܩܽܘܕܳܫܶܟܝ̄ ܥܺܕܬܳܐ . ܚܳܕܶܝܢ ܒܶܗ ܫܡܰܝܳܐ ܘܰܐܪܥܳܐ . ܘܙܳܡܪܺܝܢ ܫܽܘܒܚܳܐ ܠܰܐܒܳܐ ܕܫܰܕܰܪ ܠܰܒܪܶܗ ܠܦܽܘܪܩܳܢܰܢ . ܘܠܶܗ ܬܶܫܒܽܘܚܬܳܐ ܒܳܪܘܝܳܐ ܕܟܽܠ ܒܶܪ̈ܝܳܬܳܐ ܀","true",,"C37C1B2BA0EA9596741A651A0460A703","ܒܩܘܕܫܟܝ ܥܕܬܐ ܚܕܝܢ ܒܗ ܫܡܝܐ ܘܐܪܥܐ ܘܙܡܪܝܢ ܫܘܒܚܐ ܠܐܒܐ ܕܫܕܪ ܠܒܪܗ ܠܦܘܪܩܢܢ ܘܠܗ ܬܫܒܘܚܬܐ ܒܪܘܝܐ ܕܟܠ ܒܪܝܬܐ"
"6651","ܚܰܬܢܳܐ ܫܡܰܝܳܢܳܐ . ܕܰܡܟܰܪ ܠܶܗ ܥܺܕܰܬ ܩܽܘܕܫܳܐ . ܘܦܰܪܩܳܗ̇ ܒܰܕܡܶܗ . ܘܶܐܫܬܰܘܕܺܝ ܠܶܗ ܚܰܝ̈ܶܐ ܘܡܰܠܟܽܘܬܳܐ . ܘܠܶܗ ܬܶܫܒܽܘܚܬܳܐ ܒܳܪܽܘܝܳܐ ܕܟܽܠ ܒܶܪ̈ܝܳܬܳܐ ܀","true",,"3F254D35BBC43C2BBB501B3FCAFC8DDA","ܚܬܢܐ ܫܡܝܢܐ ܕܡܟܪ ܠܗ ܥܕܬ ܩܘܕܫܐ ܘܦܪܩܗ ܒܕܡܗ ܘܐܫܬܘܕܝ ܠܗ ܚܝܐ ܘܡܠܟܘܬܐ ܘܠܗ ܬܫܒܘܚܬܐ ܒܪܘܝܐ ܕܟܠ ܒܪܝܬܐ"
"6653","ܡܽܘܫܶܐ ܒܛܽܘܪ ܣܺܝܢܰܝ ܐܶܬܦܰܩܰܕ ܡܶܢ ܐܰܠܳܗܳܐ ܕܰܢܩܰܕܶܫ ܗ̄ܘܳܐ . ܡܶܫܚܳܐ ܕܩܽܘܕܫܳܐ ܒܓܰܘ ܡܰܫܟܰܢ ܙܰܒܢܳܐ . ܘܰܪܫܰܡ ܠܥܺܕܬܳܐ . ܕܰܒܡܶܫܚܳܐ ܡܚܰܬܡܳܐ ܠܰܒܢܶܝ̈ܗ̇ ܀","true",,"22E8701CC16DC82967D82DD2F5D31DB2","ܡܘܫܐ ܒܛܘܪ ܣܝܢܝ ܐܬܦܩܕ ܡܢ ܐܠܗܐ ܕܢܩܕܫ ܗܘܐ ܡܫܚܐ ܕܩܘܕܫܐ ܒܓܘ ܡܫܟܢ ܙܒܢܐ ܘܪܫܡ ܠܥܕܬܐ ܕܒܡܫܚܐ ܡܚܬܡܐ ܠܒܢܝܗ"
"6654","ܡܽܘܪܳܘܢ ܡܣܰܦܩܳܐ ܫܡܳܟ ܩܪܳܬܳܟ ܥܺܕܬܳܐ ܐܳܘ ܡܫܺܝܚܳܐ . ܓܶܕܰܝܢܝ̄ ܡܳܪܝ̄ ܒܳܬܪܳܟ ܕܶܐܥܽܘܠ ܥܰܡܳܟ ܠܰܓܢܽܘܢܳܟ . ܘܶܐܚܕܶܐ ܘܶܐܪܘܰܙ ܒܳܟ . ܚܰܬܢܳܐ ܕܩܽܘܫܬܳܐ ܚܰܒܺܝܒܳܐ . ܠܪܺܝܚܳܐ ܕܒܶܣܡܳܢܰܝ̈ܟ ܘܰܕܗܶܪ̈ܽܘܡܰܝܟ ܪ̈ܺܫܳܝܶܐ . ܪ̈ܳܗܛܳܢ ܒܬܽܘ̈ܠܳܬܳܐ ܕܰܒܩܺܝܛܽܘܢܳܐ ܢܫܰܒ̈ܚܳܢܳܟ ܀","true",,"7340A9A4F2BB2C06781C745099909C05","ܡܘܪܘܢ ܡܣܦܩܐ ܫܡܟ ܩܪܬܟ ܥܕܬܐ ܐܘ ܡܫܝܚܐ ܓܕܝܢܝ ܡܪܝ ܒܬܪܟ ܕܐܥܘܠ ܥܡܟ ܠܓܢܘܢܟ ܘܐܚܕܐ ܘܐܪܘܙ ܒܟ ܚܬܢܐ ܕܩܘܫܬܐ ܚܒܝܒܐ ܠܪܝܚܐ ܕܒܣܡܢܝܟ ܘܕܗܪܘܡܝܟ ܪܫܝܐ ܪܗܛܢ ܒܬܘܠܬܐ ܕܒܩܝܛܘܢܐ ܢܫܒܚܢܟ"
"6655","ܛܽܘܒܰܝܟܝ̄ ܥܺܕܬܳܐ ܡܗܰܝܡܰܢܬܳܐ . ܡܟܺܝܪܬܶܗ ܕܚܰܬܢܳܐ ܫܡܰܝܳܢܳܐ . ܕܡܽܘܫܶܐ ܒܛܽܘܪ ܣܺܝܢܰܝ . ܚܙܳܟܝ̄ ܗ̄ܘܳܐ ܕܰܡܨܰܒܬܰܬܝ̄ . ܒܕܰܗܒܳܐ ܠܒܽܘܫܶܟܝ̄ ܡܰܦܪܰܓ ܗ̄ܘܳܐ ܡܰܣܟܺܢ̄ܬܳܐ ܕܰܐܡܠܶܟܬ . ܘܰܒܫܰܠܗܶܒܺܝܬܳܐ ܡܪܺܝܩܳܐ ܐܶܣـܛܠܳܐ ܕܰܡܥܰܛܦܰܬܝ̄ . ܙܳܥ ܡܽܘܫܶܐ ܕܰܚܙܳܐ ܫܽܘܦܪܶܟܝ̄ . ܘܶܐܬܕܰܡܰܪ ܕܰܟܡܳܐ ܪ","true",,"6E72F639731EE753B409E5D02ED87224","ܛܘܒܝܟܝ ܥܕܬܐ ܡܗܝܡܢܬܐ ܡܟܝܪܬܗ ܕܚܬܢܐ ܫܡܝܢܐ ܕܡܘܫܐ ܒܛܘܪ ܣܝܢܝ ܚܙܟܝ ܗܘܐ ܕܡܨܒܬܬܝ ܒܕܗܒܐ ܠܒܘܫܟܝ ܡܦܪܓ ܗܘܐ ܡܣܟܢܬܐ ܕܐܡܠܟܬ ܘܒܫܠܗܒܝܬܐ ܡܪܝܩܐ ܐܣـܛܠܐ ܕܡܥܛܦܬܝ ܙܥ ܡܘܫܐ ܕܚܙܐ ܫܘܦܪܟܝ ܘܐܬܕܡܪ ܕܟܡܐ ܪܓܝܓܬܝ ܘܢܚܬ ܘܥܒܕ ܐܟܘܬܟܝ ܡܫܟܢ ܙܒܢܐ ܥܒܘܪܐ ܒܛܠ ܡܫܟܢ ܙܒܢܐ ܘܐܢܬܝ ܥܕܬܐ ܢܨܚܬܝ"
"6656","ܫܽܘܒܚܳܐ ܠܶܗ ܠܒܰܪ ܐܰܠܳܗܳܐ . ܕܰܡـܟܰܪ ܠܶܗ ܥܺܕܰܬ ܩܽܘܕܫܳܐ . ܘܒܰܕܡܶܗ ܙܰܟܳܝܳܐ . ܦܶܪܢܺܝܬܳܐ ܟܬܰܒ ܠܳܗ̇ . ܘܰܩܒܰܥ ܒܳܗ̇ ܡܰܥܡܽܘܕܺܝܬܳܐ . ܟܰܪܣܳܐ ܩܺܕܺܝܫܬܳܐ . ܘܰܐܬܩܶܢ ܒܳܗ̇ ܡܰܕܒܰܚ ܩܽܘܕܫܳܐ . ܚܽܘܣܳܝܳܐ ܠܥܳܠܡܳܐ . ܘܣܳܡ ܒܳܗ̇ ܢܒܺܝ̈ܶܐ ܘܰܫ̈ܠܺܝܚܶܐ ܘܥܰܡܗܽܘܢ ܣܳܗ̈ܕܶܐ ܛܽܘܒܳܢ̈ܶܐ . ܘܝܰܗ̄ܒ ","true",,"BB7A535C2C889794FA2D8D96CA36D04E","ܫܘܒܚܐ ܠܗ ܠܒܪ ܐܠܗܐ ܕܡـܟܪ ܠܗ ܥܕܬ ܩܘܕܫܐ ܘܒܕܡܗ ܙܟܝܐ ܦܪܢܝܬܐ ܟܬܒ ܠܗ ܘܩܒܥ ܒܗ ܡܥܡܘܕܝܬܐ ܟܪܣܐ ܩܕܝܫܬܐ ܘܐܬܩܢ ܒܗ ܡܕܒܚ ܩܘܕܫܐ ܚܘܣܝܐ ܠܥܠܡܐ ܘܣܡ ܒܗ ܢܒܝܐ ܘܫܠܝܚܐ ܘܥܡܗܘܢ ܣܗܕܐ ܛܘܒܢܐ ܘܝܗܒ ܒܗ ܡܠܦܢܐ ܕܩܘܫܬܐ ܘܗܝܡܢܘܬܐ ܕܫܪܪܐ ܒܪܝܟ ܕܒܢܐ ܠܥܕܬܗ ܘܨܒܬܗ ܒܟܠ ܫܘܦܪܝܢ"
"6657","ܒܛܽܘܪܳܐ ܕܣܺܝܢܰܝ ܚܙܳܐ ܡܽܘܫܶܐ . ܠܥܺܕܰܬ ܩܽܘܕܫܳܐ ܟܰܕ ܒܰܢܝܳܐ . ܘܰܡܨܰܒܬܳܐ ܘܩܳܝܡܳܐ . ܒܕܶܡ̈ܘܳܬܳܐ ܕܟܽܠ ܓܢܶܣ . ܘܰܢܚܶܬ ܕܢܶܥܒܶܕ ܐܰܟܘܳܬܳܗ̇ ܐܰܝܟܰܢܳܐ ܕܶܐܬܦܩܶܕ . ܡܰܫܟܰܢ ܙܰܒܢܳܐ ܥܳܒܽܘܪܳܐ ܠܟܳܗ̈ܢܶܐ ܒܢܰܝ̈ ܐܰܗܪܽܘܢ . ܡܰܫܟܰܢ ܙܰܒܢܳܐ ܗܳܐ ܒܰܛܝܺܠ . ܘܥܺܕܬܳܐ ܙܳܡܪܳܐ ܬܶܫܒܽܘܚܬܳܐ ܘܝܰܠ̈ܕܶܝ","true",,"EA01F5B3944393EB25C35C1050BE9658","ܒܛܘܪܐ ܕܣܝܢܝ ܚܙܐ ܡܘܫܐ ܠܥܕܬ ܩܘܕܫܐ ܟܕ ܒܢܝܐ ܘܡܨܒܬܐ ܘܩܝܡܐ ܒܕܡܘܬܐ ܕܟܠ ܓܢܣ ܘܢܚܬ ܕܢܥܒܕ ܐܟܘܬܗ ܐܝܟܢܐ ܕܐܬܦܩܕ ܡܫܟܢ ܙܒܢܐ ܥܒܘܪܐ ܠܟܗܢܐ ܒܢܝ ܐܗܪܘܢ ܡܫܟܢ ܙܒܢܐ ܗܐ ܒܛܝܠ ܘܥܕܬܐ ܙܡܪܐ ܬܫܒܘܚܬܐ ܘܝܠܕܝܗ ܒܓܘܗ ܗܐ ܩܥܝܢ ܩܕܝܫ ܩܕܝܫ ܩܕܝܫܬ ܒܪܐ ܕܡܟܪ ܥܕܬܐ ܘܨܒܬܗ ܒܟܠ ܫܘܦܪܝܢ"
"6658","ܣܠܶܩ ܗ̄ܘܳܐ ܡܽܘܫܶܐ ܠܛܽܘܪܳܐ ܘܥܰܠ ܒܰܥܢܳܢܳܐ . ܘܒܶܝܬ ܥܰܪܦܶܠܳܐ ܚܙܳܐ ܬܰܡܳܢ ܥܺܕܬܳܐ ܟܰܕ ܒܰܢܝܳܐ . ܘܰܡܨܰܒܬܳܐ ܒܕܶܡ̈ܘܳܬܳܐ . ܘܰܓܠܺܝܦܺܝܢ ܒܳܗ̇ ܛܰܒ̈ܥܶܐ ܘܝܽܘܩ̈ܢܶܐ ܕܟܽܠ ܓܰܘ̈ܢܺܝܢ ܕܢܽܘܪܳܐ ܘܰܕܪܽܘܚܳܐ ܚܙܳܐ ܬܰܡܳܢ ܙܺܝܘܳܗ̇ ܕܡܶܬܢܰܒܪܰܫ . ܘܰܣܪ̈ܳܦܶܐ ܕܙܳܠܚܺܝܢ ܒܳܗ̇ ܩܽܘܕ̈ܫܶܐ . ܘܒܰܬܪܳܘܢܳܘܤ","true",,"38A3FAFB301A6CA431CEB253798A5ED1","ܣܠܩ ܗܘܐ ܡܘܫܐ ܠܛܘܪܐ ܘܥܠ ܒܥܢܢܐ ܘܒܝܬ ܥܪܦܠܐ ܚܙܐ ܬܡܢ ܥܕܬܐ ܟܕ ܒܢܝܐ ܘܡܨܒܬܐ ܒܕܡܘܬܐ ܘܓܠܝܦܝܢ ܒܗ ܛܒܥܐ ܘܝܘܩܢܐ ܕܟܠ ܓܘܢܝܢ ܕܢܘܪܐ ܘܕܪܘܚܐ ܚܙܐ ܬܡܢ ܙܝܘܗ ܕܡܬܢܒܪܫ ܘܣܪܦܐ ܕܙܠܚܝܢ ܒܗ ܩܘܕܫܐ ܘܒܬܪܘܢܘܤ ܕܩܪܘܣـܛܠܠܘܤ ܝܬܒܐ ܐܝܟ ܟܠܬܐ"
"6659","ܛܽܘܒܰܝܟܝ̄ ܥܺܕܬܳܐ ܡܗܰܝܡܰܢܬܳܐ ܡܟܺܝܪܬܶܗ ܕܰܒܪܳܐ . ܕܒܶܟܝ̄ ܐܶܬܦܰܫܰܩ̈ܝ̄ ܦ̈ܶܠܳܐܬܳܐ ܘܐ̄ܪ̈ܳܙܶܐ ܕܰܟܣܶܝܢ ܗ̄ܘܰܘ . ܨܳܪܶܟܝ̄ ܗ̄ܘܳܐ ܢܽܘܚ ܟܺܐܢܳܐ ܒܗܳܝ̇ ܟܶܐܘܳܠܳܐ . ܘܪܰܫܡܶܟܝ̄ ܝܰܥܩܽܘܒ ܙܰܕܺܝܩܳܐ ܒܟܺܐܦܳܐ ܗܳܝ̇ ܕܰܡܫܰܚ . ܚܙܳܟܝ̄ ܡܽܘܫܶܐ ܓܰܒܝܳܐ ܒܛܽܘܪ ܣܺܝܢܰܝ . ܘܰܒܥܰܝܢܳܐ ܕܪܽܘܚܳܐ ܐܶܫܰܥܝܳܐ","true",,"FD7F458C7343BE4C4FF515CBAF092B2A","ܛܘܒܝܟܝ ܥܕܬܐ ܡܗܝܡܢܬܐ ܡܟܝܪܬܗ ܕܒܪܐ ܕܒܟܝ ܐܬܦܫܩܝ ܦܠܐܬܐ ܘܐܪܙܐ ܕܟܣܝܢ ܗܘܘ ܨܪܟܝ ܗܘܐ ܢܘܚ ܟܐܢܐ ܒܗܝ ܟܐܘܠܐ ܘܪܫܡܟܝ ܝܥܩܘܒ ܙܕܝܩܐ ܒܟܐܦܐ ܗܝ ܕܡܫܚ ܚܙܟܝ ܡܘܫܐ ܓܒܝܐ ܒܛܘܪ ܣܝܢܝ ܘܒܥܝܢܐ ܕܪܘܚܐ ܐܫܥܝܐ ܘܡܫܝܚܐ ܫܡܠܝ ܐܪܙܝܟܝ ܒܕܡܐ ܕܡܢ ܕܦܢܗ"
"6660","ܐܶܢ ܩܰܝܣܳܐ ܘܟܶܬܳܢܳܐ ܘܪܽܘܚܳܐ ܕܙܰܒܢܳܐ ܡܕܰܒܪܺܝܢ ܠܳܗ̇ ܠܶܐܠܦܳܐ ܘܙܳܟܝܳܐ ܠܡܰܚܫܽܘ̈ܠܶܐ ܩܫܰܝ̈ܳܐ . ܟܡܳܐ ܢܢܰܛܪܽܘܢܳܗ̇ ܠܥܺܕܬܳܐ ܡܶܢ ܢܶܟܝܳܢ̈ܶܐ . ܐܰܒܳܐ ܘܰܒܪܳܐ ܘܪܽܘܚ ܩܽܘܕܫܳܐ ܬܠܳܬܳܐ ܕܚܰܕ ܐܶܢܽܘܢ . ܠܗܽܘܢ ܠܳܒܫܳܐ ܡܶܢ ܡܰܥܡܽܘܕܺܝܬܳܐ . ܠܗܽܘܢ ܣܳܓܕܳܐ ܒܓܰܘ ܡܰܕܒܰܚ ܩܽܘܕܫܳܐ . ܠܗܽܘܢ ܩܳܪܝܳ","true",,"8D3046C1D21A965C9461B7A00800D169","ܐܢ ܩܝܣܐ ܘܟܬܢܐ ܘܪܘܚܐ ܕܙܒܢܐ ܡܕܒܪܝܢ ܠܗ ܠܐܠܦܐ ܘܙܟܝܐ ܠܡܚܫܘܠܐ ܩܫܝܐ ܟܡܐ ܢܢܛܪܘܢܗ ܠܥܕܬܐ ܡܢ ܢܟܝܢܐ ܐܒܐ ܘܒܪܐ ܘܪܘܚ ܩܘܕܫܐ ܬܠܬܐ ܕܚܕ ܐܢܘܢ ܠܗܘܢ ܠܒܫܐ ܡܢ ܡܥܡܘܕܝܬܐ ܠܗܘܢ ܣܓܕܐ ܒܓܘ ܡܕܒܚ ܩܘܕܫܐ ܠܗܘܢ ܩܪܝܐ ܒܝܘܡ ܢܘܚܡܐ ܚܘܤ ܘܐܬܪܚܡ ܥܠܝܢ"
"6661","ܥܽܘܢܳܝܳܐ : ܫܽܘܒܚܳܐ ܠܛܳܒܳܐ ܕܰܒܢܳܗ̇ ܠܥܺܕܬܶܗ ܒܦܰܣܰܬ ܐܺܝܕܰܘ̈ܗ̄ܝ̄ ܀","true",,"4AD227E39A45FDD51D8CB49C223C88FC","ܥܘܢܝܐ ܫܘܒܚܐ ܠܛܒܐ ܕܒܢܗ ܠܥܕܬܗ ܒܦܣܬ ܐܝܕܘܗܝ"
"6662","ܐܶܕܢܶܟܝ̄ ܥܺܕܬܳܐ ܗܰܒ ܠܺܝ ܕܶܐܬܢܶܐ . ܐ̄ܪܳܙܳܐ ܕܰܐܝܬܺܝܬܝ̄ . ܒܓܰܙܶܟܝ̄ ܠܶܫܳܢܝ̄ . ܢܰܢܺܝܚ ܛܰܥܢܶܗ . ܕܶܐܕܢܶܟܝ̄ ܐܺܝܬܶܝܗ̇ ܠܡܺܐܢܳܐ ܕܐ̄ܪ̈ܳܙܶܐ . ܘܠܶܟܝ̄ ܗ̄ܘ̣ ܡܫܰܡܶܫ ܐܳܦ ܝܽܘܠܦܳܢܳܐ ܒܟܽܠ ܚܶܟ̈ܡܳܬܶܗ ܀","true",,"1A49A57605802B3D23B8B0B951AE55DD","ܐܕܢܟܝ ܥܕܬܐ ܗܒ ܠܝ ܕܐܬܢܐ ܐܪܙܐ ܕܐܝܬܝܬܝ ܒܓܙܟܝ ܠܫܢܝ ܢܢܝܚ ܛܥܢܗ ܕܐܕܢܟܝ ܐܝܬܝܗ ܠܡܐܢܐ ܕܐܪܙܐ ܘܠܟܝ ܗܘ ܡܫܡܫ ܐܦ ܝܘܠܦܢܐ ܒܟܠ ܚܟܡܬܗ"
"6663","ܟܽܠܗܽܘܢ ܣܳܦܪ̈ܶܐ . ܕܰܐܪܓܶܫܘ̄ ܥܺܕܬܳܐ ܕܰܦܬܰܚܬܝ̄ ܐܶܕܢܰܝ̈ܟܝ̄ . ܘܶܐܬܢܰܩܰܦܰܬ ܠܶܟܝ̄ ܗܰܝܡܳܢܽܘܬܳܐ . ܛܥܶܢܘ̄ ܝܽܘܠ̈ܦܳܢܶܐ ܘܰܪܗܶܛܘ̄ ܠܽܐܘܪܥܶܟܝ̄ . ܕܰܢܙܰܝܚܽܘܢܶܟܝ̄ . ܕܬܶܫܬܘܶܝܢ ܬܶܗܘܝܶܢ ܟܰܠܬܳܐ ܠܡܰܠܟܳܐ ܀","true",,"7BE9FD65FED5AE30F0C10F79EF01725C","ܟܠܗܘܢ ܣܦܪܐ ܕܐܪܓܫܘ ܥܕܬܐ ܕܦܬܚܬܝ ܐܕܢܝܟܝ ܘܐܬܢܩܦܬ ܠܟܝ ܗܝܡܢܘܬܐ ܛܥܢܘ ܝܘܠܦܢܐ ܘܪܗܛܘ ܠܐܘܪܥܟܝ ܕܢܙܝܚܘܢܟܝ ܕܬܫܬܘܝܢ ܬܗܘܝܢ ܟܠܬܐ ܠܡܠܟܐ"
"6664","ܐܰܘܕܳܝ ܥܺܕܬܳܐ ܕܗܳܐ ܐܶܬܳܐ ܠܶܟܝ̄ ܦܺܐܪܳܐ ܕܚܰܝ̈ܶܐ . ܠܰܘ ܐܰܝ̄ܟ ܦܺܐܪܳܐ ܕܩܶܛܦܰܬ ܚܰܘܳܐ . ܘܩܶܛܠܰܬ ܠܰܒܢܶܝ̈ܗ̇ ܟܰܕ ܐܶܟܰܠܬܶܗ . ܒܗܳܢܳܐ ܦܺܐܪܳܐ ܚܳܐܝܶܢ ܝܰܠ̈ܕܰܝܟܝ̄ ܐܳܘ ܡܗܰܝܡܰܢܬܳܐ ܀","true",,"945E47CFDAF82CB9ED28F53C4AE3C121","ܐܘܕܝ ܥܕܬܐ ܕܗܐ ܐܬܐ ܠܟܝ ܦܐܪܐ ܕܚܝܐ ܠܘ ܐܝܟ ܦܐܪܐ ܕܩܛܦܬ ܚܘܐ ܘܩܛܠܬ ܠܒܢܝܗ ܟܕ ܐܟܠܬܗ ܒܗܢܐ ܦܐܪܐ ܚܐܝܢ ܝܠܕܝܟܝ ܐܘ ܡܗܝܡܢܬܐ"
"6665","ܣܓܽܘܠܳܐ ܢܚܶܬ ܗ̄ܘܳܐ . ܠܚܽܘܪܒܳܐ ܕܢܰܝܬܶܐ ܠܒܰܪ̄ܬ ܐܰܒܪܳܗܳܡ . ܕܬܶܣܰܩܝ̄ ܬܺܐܪܰܬ ܐܰܪܥܳܐ ܕܰܟܢܰܥܢ . ܒܳܬܪܶܟܝ̄ ܐܶܬܳܐ ܣܓܽܘܠܳܐ ܕܪ̈ܰܚܡܶܐ . ܕܬܶܣܩܺܝܢ ܬܺܐܪܬܺܝܢ ܐܰܪܥܳܐ ܕܚܰܝ̈ܶܐ ܫܡܰܝܳܐ ܕܰܠܥܶܠ ܀","true",,"38C30F1AE2ACE779FB0036ABB1817D60","ܣܓܘܠܐ ܢܚܬ ܗܘܐ ܠܚܘܪܒܐ ܕܢܝܬܐ ܠܒܪܬ ܐܒܪܗܡ ܕܬܣܩܝ ܬܐܪܬ ܐܪܥܐ ܕܟܢܥܢ ܒܬܪܟܝ ܐܬܐ ܣܓܘܠܐ ܕܪܚܡܐ ܕܬܣܩܝܢ ܬܐܪܬܝܢ ܐܪܥܐ ܕܚܝܐ ܫܡܝܐ ܕܠܥܠ"
"6666","ܣܓܽܘܠܳܐ ܗܳܢܳܐ ܕܺܝܠܶܟܝ̄ ܥܺܕܬܳܐ ܫܰܝܢܳܐ ܠܘܶܐ ܠܶܗ . ܒܶܗ ܡܶܫܬܰܝܰܢ ܒܰܝܬܶܟܝ̄ ܪܰܒܳܐ . ܒܗܳܢܳܐ ܝܳܪܬܰܬܝ̄ ܐܰܪܥܳܐ ܕܚܰܝ̈ܶܐ . ܕܡܶܢܳܗ̇ ܐܶܬܳܐ ܐܰܝ̄ܟ ܐܺܝܙܓܰܕܳܐ ܕܢܶܓܕܶܟܝ̄ ܠܰܐܬܪܶܗ ܀","true",,"F915272196D529D78D79F970A9637F54","ܣܓܘܠܐ ܗܢܐ ܕܝܠܟܝ ܥܕܬܐ ܫܝܢܐ ܠܘܐ ܠܗ ܒܗ ܡܫܬܝܢ ܒܝܬܟܝ ܪܒܐ ܒܗܢܐ ܝܪܬܬܝ ܐܪܥܐ ܕܚܝܐ ܕܡܢܗ ܐܬܐ ܐܝܟ ܐܝܙܓܕܐ ܕܢܓܕܟܝ ܠܐܬܪܗ"
"6667","ܥܽܘܢܳܝܳܐ : ܐܰܫܪܳܐ ܡܳܪܝ̄ ܫܰܝܢܳܟ ܒܥܺܕܬܳܐ ܩܰܕܺܝܫܬܳܐ . ܘܰܬܒܽܘܪ ܒܰܕܪ̈ܳܥܰܝܟ . ܠܟܽܠܗܽܘܢ ܣܳܩܽܘܪ̈ܶܝܗ̇","true",,"AA30D84CA3551550AFB1DE43CF27C644","ܥܘܢܝܐ ܐܫܪܐ ܡܪܝ ܫܝܢܟ ܒܥܕܬܐ ܩܕܝܫܬܐ ܘܬܒܘܪ ܒܕܪܥܝܟ ܠܟܠܗܘܢ ܣܩܘܪܝܗ"
